order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges
kDFYW6LB3JN3,x28UCEYJ7nhA,delivered,2017-03-20 00:36:36,2017-03-20 00:36:36,2017-03-31 18:15:51,2017-04-10,vtWveC2a94D5,OkFthMYQJf3H,15.75,11.06
3t9wcmEHcxaW,I5NnqL7oCiqy,delivered,2018-01-04 14:16:56,2018-01-06 02:08:06,2018-01-17 17:49:09,2018-02-08,Oe9RxwZQV7Ks,KH9VVC2iPaCb,42.89,70.82
DP9a2ZxYrZq4,avl7faPf3gBR,delivered,2017-11-24 16:16:55,2017-11-24 20:13:17,2017-12-26 20:10:23,2017-12-21,E5K7FsEqt2uD,wAgnN3eGF2Af,100.0,42.92
wswzKV1pyYJA,t2tJ0w5B0CIv,delivered,2018-06-08 15:17:41,2018-06-08 16:30:41,2018-06-13 22:03:03,2018-06-20,1hxLe5oYgU2k,yWBcmXHhf5dK,31.0,7.52
rcfiynQJTx2Y,ePDHEDAAqNdb,delivered,2017-12-20 22:59:28,2017-12-22 02:50:49,2018-01-25 11:36:34,2018-01-15,LOzqrX5A1Fug,lOhCPYW90ZcM,399.2,30.66
VWqVrtZUqbzM,c2QFxCtC71za,delivered,2018-08-09 20:03:05,2018-08-09 20:24:42,2018-08-14 17:58:31,2018-08-14,EzDBxv1OnVFb,6SEfGu8XEXxz,1122.0,17.02
fpvV3D9u5KRr,iOnPYUl0Bigo,delivered,2018-01-06 00:11:38,2018-01-06 00:31:51,2018-01-15 18:59:07,2018-01-24,GOFe7HfXhXX5,ruq0u2ZpAMDr,395.6,20.51
dw5BtrGqwSG6,G71h4W4a6Xxz,delivered,2018-05-12 22:27:38,2018-05-12 22:50:11,2018-06-01 19:07:48,2018-06-20,knaFQmvbQUji,BnvXJ0H2aMk7,49.38,1.1
r8b1fMH6AVD3,Yc6GHrkcETuM,delivered,2018-03-24 09:22:32,2018-03-24 11:41:30,2018-03-31 15:48:36,2018-04-17,d8Mnxua3zYDJ,K0qPVGdA91KO,224.9,48.06
cLwUPyIx4P8Z,zHXcSOkHpWlG,delivered,2018-06-24 18:24:56,2018-06-26 04:58:49,2018-07-09 21:11:59,2018-07-24,IsZjzccNmyFP,5jmVaCDVvTba,0.85,28.82
LPZrndCqiqMr,5YcTdozlNwmV,delivered,2017-08-06 22:00:24,2017-08-06 22:15:26,2017-08-08 16:20:05,2017-08-18,4KqXdaYcoAEa,WTbhLip6Y9IF,106.6,56.84
OggDnLAFBcuf,tFRdLb9B3VV3,delivered,2017-03-05 16:46:02,2017-03-07 03:43:17,2017-03-13 18:52:03,2017-03-27,owiy9YOTESK2,v7C619QzbXVy,820.0,77.92
Jd7ZM9zHvkLt,dXGRg7oWkso1,delivered,2017-07-09 19:23:26,2017-07-09 19:35:20,2017-07-12 15:24:26,2017-07-21,YAzQjmRMRlG7,h4lcTgJTuj7f,35.95,61.32
7h1mxX0rwURH,EhsmdeyWHyEQ,delivered,2018-07-16 21:46:38,2018-07-16 21:55:17,2018-07-24 17:43:38,2018-08-07,pGAU3s81cFUW,814KSXJaMdJS,33.41,20.05
GCUzfkjOVDLS,6Oa8wRBtFeXr,delivered,2017-01-29 17:38:09,2017-01-29 18:31:29,2017-02-02 23:57:48,2017-03-16,eCU7tYMbwyGq,u3MhLPomw5UN,223.87,22.56
striAc4VJOKL,YJWePYaURN13,delivered,2017-11-27 21:27:42,2017-11-27 21:39:27,2018-01-09 21:58:51,2017-12-22,mD9pIWz1Yt2u,mcvL4jGn9rQ4,75.25,20.15
ryb70ffGDFhQ,npM6nYB0prZv,delivered,2017-09-07 12:21:38,2017-09-07 12:35:15,2017-09-15 17:13:20,2017-10-04,PWl2yBtu82h0,TuPm19CMKvrM,117.56,21.88
17Px4AkaDe27,JyrNzEyYodx7,delivered,2017-08-24 21:57:28,2017-08-25 22:08:03,2017-09-16 15:18:18,2017-09-28,tQQubAapIypG,7lb1D27JQRX6,389.89,82.62
sSkA7pgjyyXV,oEae7nqZ7jwA,invoiced,2017-01-16 16:24:13,2017-01-16 17:31:50,,2017-02-24,XsZEiGEbFJdu,RwYIHBVDXSqC,420.07,55.54
Lm0CER6AWNx8,XIFyBkI3QwHL,delivered,2017-09-07 12:09:29,2017-09-09 11:04:29,2017-09-13 19:22:09,2017-09-22,ZSR13np5jsr3,K0qPVGdA91KO,777.0,13.62
R5kb3Zu2itu2,gP1W0doECGlY,delivered,2017-03-23 11:58:25,2017-03-24 02:43:51,2017-03-31 09:37:48,2017-04-12,0vbEvli2JYJu,RKad98cTxhSb,95.03,57.81
6xCxqRvvgf17,jtuqYSEoDHDt,delivered,2018-07-11 07:33:11,2018-07-13 03:04:21,2018-07-25 19:42:40,2018-08-08,Ah6h7l1SX3oy,2Vzr14MB7bRD,56.89,18.63
UYhNjCBEQxaM,ABG4VNqM73oJ,delivered,2018-01-26 14:27:45,2018-01-26 15:40:13,2018-02-20 23:14:07,2018-02-22,IiUQQMEiXi4i,3hL1JCnc9i88,150.82,54.04
C4AdiCmk4Uih,p2OoA5ZM1zLj,delivered,2017-07-27 11:07:17,2017-07-28 11:10:14,2017-08-09 19:18:22,2017-08-18,bvLsWH2vSHu3,hW0hOWn1bvpH,319.99,55.51
T0Sj1XVK5R8K,mcZ7LMEtUHKz,delivered,2018-06-10 19:37:05,2018-06-10 19:51:42,2018-06-13 16:38:46,2018-06-20,D9eOwZFR4i43,YLyaKG2mxBfu,166.99,11.39
KOdHSMyccpZY,aPwC3xDI6TJy,delivered,2018-01-22 22:09:15,2018-01-22 22:33:10,2018-04-03 01:32:03,2018-02-15,3hFgY14cseag,S0NEanjpRQ0x,79.8,53.27
stoNVOC1VrSr,ODOWWK1U5EXf,delivered,2017-09-21 13:45:32,2017-09-22 04:05:17,2017-10-02 22:12:46,2017-10-23,mcj4hOj1Hrf6,5Ja2lH0N2OZt,115.92,46.81
nVfq9ykNk6HP,fwhCsyyxKSVH,delivered,2018-02-22 11:33:04,2018-02-22 11:48:24,2018-02-28 18:23:26,2018-03-14,AzF5SLbUbKWt,V3iKL8r9W9NR,34.72,9.54
MDMEJfbN99R7,OuLSWKSTKMZn,delivered,2017-10-21 22:42:10,2017-10-21 22:56:21,2017-11-06 21:36:29,2017-11-13,KaZcjt9wwBko,rFT13UJuGo0Q,31.4,86.73
U0u8M0YKtyVr,uJyuWPRRF9ih,delivered,2018-07-03 23:20:35,2018-07-05 16:40:17,2018-07-14 13:06:35,2018-07-23,IfXaP31E0HlB,m6IJZtqbZBZn,15.27,28.31
tf51uIkSM00s,o3uGQZBOXJXs,delivered,2018-03-17 22:26:43,2018-03-17 22:48:37,2018-04-04 11:19:53,2018-04-10,71cSx2iGD759,fsdM6QZEnGMM,51.5,74.99
OlGqSZUlZOQn,qklPqOHqseYm,delivered,2018-07-21 08:38:30,2018-07-21 08:50:09,2018-08-08 23:41:31,2018-08-09,7lyNHihNsXjn,e77U7Zk968NA,50.21,88.76
HyNhOW19JDhO,9hNmvWcgLMRT,delivered,2018-05-04 15:38:57,2018-05-04 15:55:22,2018-05-14 15:54:50,2018-06-04,ev5SGnFOKVhR,rFT13UJuGo0Q,78.5,52.83
AnAlTXJ7tibv,rfKwvHVjEAuW,delivered,2018-05-15 23:20:55,2018-05-15 23:35:15,2018-05-17 19:16:30,2018-06-08,SZUR4vGN7hDo,b4zcM4d4Yza7,37.84,22.61
Rsc0HQs99x59,5FT9Zr8249PS,delivered,2018-03-06 20:10:32,2018-03-07 02:10:46,2018-03-12 19:29:24,2018-03-23,if9uNQrIYEKf,7mxE7OgCXrJZ,11.64,125.47
MSKCKGW8fqSD,fPSWlxIDPHqF,delivered,2018-06-11 19:23:28,2018-06-12 04:35:42,2018-06-13 19:57:52,2018-06-20,mhearIhO7flL,yJyItN8uakce,266.55,84.59
6hiwHuNoEfHM,R67nUPNtdYPB,delivered,2018-01-30 19:15:23,2018-01-30 19:30:25,2018-02-05 23:54:40,2018-02-16,y2MAnns4G96G,9xdiogxz7kit,74.5,33.22
7jncCHk6P420,NttbCONcaIx5,delivered,2018-06-20 21:24:53,2018-06-20 21:38:33,2018-06-27 14:26:45,2018-07-23,mk6FApXsOz5x,QAdGLa3ZlNbr,344.0,0.53
9Qk8lPmbTK3z,AFnEMaZnimnY,delivered,2018-03-01 11:17:45,2018-03-03 02:50:40,2018-03-21 21:03:55,2018-03-22,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,41.41
A1d3oXImnMdh,4Z1TJRlQvi3G,delivered,2018-05-06 15:46:21,2018-05-08 03:55:24,2018-05-16 00:19:18,2018-05-22,JRIPQBfPSjhM,O04i82YS0uAJ,18.42,64.93
GQacrLOy7KXE,S2FR8jlTgieN,delivered,2017-11-24 19:21:47,2017-11-25 14:33:31,2017-12-12 14:34:56,2017-12-19,X9sl5gbsIDb6,RKad98cTxhSb,95.03,15.77
Z2uJYqWlIOPA,FDPYa1VSEkFF,delivered,2017-03-21 16:13:29,2017-03-21 16:13:29,2017-03-27 12:15:40,2017-04-24,ikvj9oDuAFhZ,YjE8stHK4BUV,48.65,59.82
GfqOgXbadjTD,drSNRgDwbz82,delivered,2017-03-01 14:31:03,2017-03-02 04:03:39,2017-03-10 10:16:02,2017-04-05,D8g3FQE0RYJe,bZ34cS1Dgq6i,159.9,38.38
SfeY2r287fsT,XGGVeN5PB9Gm,delivered,2018-06-13 12:25:21,2018-06-13 12:37:11,2018-06-20 18:41:09,2018-07-04,9GQoFcKJHapK,coi9xkdo66JI,62.83,11.06
uOOUD3Bhf5vb,9js95GnBLE54,delivered,2017-09-19 17:31:55,2017-09-19 17:44:50,2017-09-26 21:20:05,2017-10-10,9TIw6gKeauq8,lfRV5qiPQJXi,183.0,16.36
iimNDVPRPTOp,0xKoOOFx3LhM,delivered,2017-10-29 18:18:53,2017-10-29 18:30:53,2017-11-08 21:42:55,2017-11-21,9o5aGPLpSZGU,EGW4UK5bOeEZ,19.3,21.43
Lfzf4zte39kW,kxp1XChM35NG,delivered,2018-03-15 22:54:22,2018-03-15 23:11:02,2018-04-20 21:26:29,2018-04-09,IP4jZKK5Dj6G,jzWG2ZFoNP3V,106.74,13.31
CD774dsJoo2n,ZgozScfqlGjl,delivered,2017-10-03 00:20:58,2017-10-03 00:35:09,2017-10-23 18:18:38,2017-11-03,p4HFWgiVtFTo,hthWZFIJJoJh,692.0,79.72
Txmgb7HlWD5y,asgsdJHeOwSj,delivered,2017-01-05 13:59:30,2017-01-07 03:44:23,2017-01-17 17:52:31,2017-02-13,qjquOwfUstem,ErNdnCxofJMU,145.69,61.32
jLAHuzlrTUKO,yyrgRrOJNo7U,delivered,2018-05-07 11:32:21,2018-05-07 18:09:43,2018-05-14 14:31:21,2018-06-07,zvn2wo7ja8VG,GafbNvI7KPEi,625.99,94.98
0mVjvR6LBJtl,GXuKREsOJxjB,delivered,2017-10-23 14:18:27,2017-10-23 15:06:20,2017-11-01 18:17:26,2017-11-13,CuitQ8Wh8jyn,V3iKL8r9W9NR,356.0,60.15
uzOwSaPtBboT,62ih867JKm10,delivered,2017-06-07 19:19:35,2017-06-07 19:35:20,2017-06-17 08:38:33,2017-07-17,Prq3Du5o96mA,SgeUigb5Vbiv,223.51,21.28
4Qk3u81fV1gw,T0teYHkLk8M1,delivered,2017-03-09 12:52:31,2017-03-09 12:52:31,2017-04-20 09:44:13,2017-04-12,8o27iVPsjrvn,zgxmymXtWiKO,98.6,59.0
23uHsUtLUNHZ,217tKLNElFoB,delivered,2017-11-24 14:25:02,2017-11-24 16:34:53,2017-12-11 21:22:52,2017-12-15,nYhw1Zx0WeKL,fsdM6QZEnGMM,18.04,33.79
0tqxpB40cUvp,kNiy8t8SqcmY,delivered,2018-01-04 12:21:02,2018-01-04 12:31:26,2018-01-17 21:08:59,2018-02-06,QRWjpYqIl8MF,TBkUw9PKrND5,190.82,27.32
orugsHHGkMAd,YE9FUT2PD3Kh,delivered,2018-06-24 11:49:34,2018-06-24 12:14:39,2018-06-26 18:54:39,2018-07-13,A5RkVMl9mPpB,QCEl6L6sv1XO,46.89,100.68
EpRLNUsvbdQS,yCUADPNufI7a,delivered,2018-04-24 16:29:24,2018-04-24 19:10:31,2018-05-07 22:03:51,2018-05-24,Nvrv4uVhZrLh,8cMMpAAFEsxE,220.99,66.35
Tbvcn6vqdIlc,5cLvGTN8Iom6,delivered,2017-10-11 12:45:13,2017-10-13 10:09:01,2017-10-25 20:52:23,2017-11-03,sTcqZM2YgBYf,gOCU77xsRHcD,77.07,31.8
9Ewuvs9YyCEA,EEe4f2R8nz8o,delivered,2018-07-26 08:16:16,2018-07-26 08:35:18,2018-07-30 17:07:33,2018-08-15,VSBwM4BhA2eH,mFvZj7UmZKhl,8.9,91.32
sC9egtoB0Pn8,e9UaKhJ1GwQH,delivered,2018-01-09 22:55:21,2018-01-10 10:32:13,2018-01-16 00:34:50,2018-01-31,8YMc307GbxCw,7KovPWNcMm5O,162.8,83.75
n1jJuANGWiYs,tpuNkrloc3aM,delivered,2017-10-06 11:17:01,2017-10-06 11:56:25,2017-10-16 19:25:36,2017-10-31,v8wYHyjJmg7e,JX4iwTS6jjJU,31.0,20.9
WHKkqKhbBBc6,5LZG3g81SrWq,shipped,2017-12-02 19:30:00,2017-12-04 19:30:25,,2017-12-27,qilDjbibfweR,yGbPyLPc8PmT,193.25,75.81
2zvjagUp37Gg,iLJffHcsTNQO,delivered,2018-05-22 10:25:52,2018-05-22 17:15:27,2018-06-04 15:38:46,2018-06-08,cNIQyQD7lRhk,5FvGdji6skxT,820.0,177.98
4zixdkbDNfo3,Hf4oCeiDrRaQ,delivered,2017-01-30 11:01:19,2017-01-30 11:33:48,2017-02-07 20:27:21,2017-03-16,hpms025LPgw1,4mKqWzXFLaBt,357.0,101.57
wq9f9aGvgNUQ,18GDIbnmmFHO,delivered,2017-06-24 13:00:39,2017-06-24 13:15:16,2017-06-29 10:07:54,2017-07-19,dAz11YkQkoue,TuPm19CMKvrM,167.0,30.66
dtxTd49skSUi,8anuVfMEiAjf,delivered,2017-10-27 13:26:59,2017-10-27 13:48:09,2017-11-06 17:51:29,2017-11-17,ZlCZYSzJ7tSc,tPNOMqIxsdYf,692.0,28.7
7jr7uW9Pd2Tx,DBEhj5fZ7x9J,delivered,2017-07-11 21:23:14,2017-07-11 21:55:12,2017-07-18 12:34:03,2017-07-24,ii8N1s7yzFym,lTpUZrtW5FYQ,148.5,15.64
6uoxOw95A7rN,U2UDtYkFtzD0,delivered,2017-09-24 09:30:35,2017-09-24 09:45:36,2017-10-16 18:08:33,2017-10-23,eJyDdAp36pHB,AvTLykupHOIB,97.44,47.55
2RdKjCZZuzW9,N6kijNbyAVlL,delivered,2018-05-28 13:56:28,2018-05-28 14:10:58,2018-06-02 16:33:19,2018-06-29,DcscsBJ8WztY,Sw86en7yweGi,184.65,22.18
DIYUHyb2BwGF,9JiQbHvWTm1T,delivered,2018-01-12 17:06:53,2018-01-13 04:54:42,2018-01-18 15:42:10,2018-02-06,1GcgiAtq0N7f,V15yYSGTt7kt,403.9,51.45
rNEMnPO66Dov,aYtzGx3FpxdF,delivered,2018-06-24 20:22:37,2018-06-24 20:39:55,2018-07-03 21:44:53,2018-07-23,mOlbd2WF5juC,m6IJZtqbZBZn,125.46,133.27
PHKnRq33OpoA,mHtNKC3O4zxO,delivered,2018-05-15 20:08:25,2018-05-17 02:37:20,2018-05-22 18:56:25,2018-06-18,c39Kv9uyK7hC,80PfrXwjDKzL,518.18,15.67
b1SyIxg7JAmG,KbYFDLwBTdlh,delivered,2018-04-17 16:54:48,2018-04-17 17:10:42,2018-04-24 19:28:56,2018-05-07,DwErrH6eI5GJ,0Mzbc3aACMOQ,10.35,18.43
jT5NCbSuYyMU,jpkS3SAsRvzp,delivered,2018-07-27 12:46:51,2018-07-27 13:04:21,2018-08-06 19:28:22,2018-08-16,R0TSwtajucTv,ANdl59LK6RI7,241.0,7.94
cekM575oRYaW,pNCdl8cWtLgb,delivered,2017-06-19 18:27:33,2017-06-19 18:35:18,2017-06-26 13:05:27,2017-07-07,hTwbqIASmN2O,CFIlLUwkpwqg,97.07,103.38
5ZyU37vxCTre,u8s2sRS7LYbb,delivered,2018-07-02 21:06:36,2018-07-02 21:15:16,2018-07-09 14:56:35,2018-07-25,NbpYGESPNScn,N4ZQht0eydWo,238.64,22.18
8GLezLdp2iAF,ZRTcW2G8h5I4,delivered,2017-02-07 19:37:14,2017-02-07 20:42:19,2017-02-16 10:57:31,2017-03-14,XDvbUutMWN41,dHUHvmn8Gewy,399.2,37.93
Eku9BhS8JZ1P,hZGBpxdXaiJp,delivered,2018-08-12 12:53:18,2018-08-12 13:05:11,2018-08-16 02:32:18,2018-08-21,zm8U1cD4lK8K,ONs5GBrcLy6N,56.89,21.22
CauMDHuCHDO7,A6fSyrfhppV0,delivered,2018-04-14 13:12:42,2018-04-17 05:55:17,2018-05-16 16:19:01,2018-05-21,OgrO0qS7TDw3,VZmgxK6ws7Pt,111.27,2.58
4V7OZDkD5QMJ,n6yMhr7CQoiS,delivered,2017-08-06 08:49:24,2017-08-06 09:03:14,2017-08-29 21:33:59,2017-08-29,GarjhCi3FPLP,iAHv4pnPzV5r,107.63,101.29
0Ix6BCdhoEYQ,cE0T6WaWr5BF,delivered,2018-05-26 23:17:20,2018-05-27 23:15:24,2018-06-01 16:22:04,2018-06-20,CQ9dlIWev5EX,6n3HXkuuv1Xj,3124.0,22.18
hnIEn3n5oflL,YAsMrgmyO7aV,delivered,2017-06-08 21:00:36,2017-06-08 21:15:16,2017-07-06 09:22:00,2017-08-02,AWIS2Zj9g9lh,x7dLy2nN7QGy,119.99,32.17
5a6UW5kWXJTp,bJwp0G3mJKPv,delivered,2017-11-29 11:11:52,2017-11-29 11:37:16,2017-12-12 21:48:29,2017-12-29,rgRNln2Sdnrj,KH9VVC2iPaCb,145.99,49.72
525jG9mDaSUx,QDuinNj2Xsm1,delivered,2017-06-14 13:59:35,2017-06-17 03:46:10,2017-06-23 11:22:15,2017-07-13,KVsFWgYzazaY,3mO6GyZzHTGP,379.98,23.4
33J0l3seyUoO,BglmMGePYaKY,delivered,2017-03-31 15:44:31,2017-03-31 15:55:19,2017-04-07 15:43:43,2017-04-25,htyH63UxFK1i,wR4cqCClYDyY,89.66,2.46
TxrbucwBHQWV,bgTYycFWQ2fL,delivered,2017-11-19 13:21:52,2017-11-19 13:31:27,2017-12-09 11:22:57,2017-12-19,g5vCLowi7j5I,x7dLy2nN7QGy,300.9,37.97
jVvUIbOL9HDO,o9OfRkLYyAMS,delivered,2017-09-21 19:19:32,2017-09-21 19:30:16,2017-10-13 15:18:05,2017-10-16,IoWKWwNK10ch,RKad98cTxhSb,362.99,21.04
eV5tD2jwakU9,Rj4s1YO5icey,delivered,2017-06-22 13:35:21,2017-06-22 13:45:12,2017-07-07 21:22:03,2017-07-14,1LpXCV33vp7e,4mKqWzXFLaBt,310.01,26.33
K27wup5kZ2qC,072Km4MNIUL8,delivered,2018-04-02 14:56:53,2018-04-02 15:11:53,2018-04-10 22:52:48,2018-05-07,y2MAnns4G96G,7OKhjPME8ZK3,329.93,15.84
NUkrH9b5s7lG,JchYRHhNQ5NN,delivered,2018-08-02 22:48:54,2018-08-02 23:04:06,2018-08-16 01:11:45,2018-08-14,DtVmWdKRduKY,nO5oqNbrSk5l,28.62,82.96
XcxDf40GPVZ9,QUdWagGtB036,delivered,2017-01-19 10:17:29,2017-01-19 10:30:18,2017-02-01 01:05:18,2017-03-03,b9yOwKWq11aF,SgeUigb5Vbiv,161.0,17.64
t4w3R5E1mF6F,YGaKrIBj4ZIV,delivered,2017-02-25 11:31:00,2017-03-02 04:10:21,2017-03-14 12:05:59,2017-03-20,eNvctkJQeRMw,V3iKL8r9W9NR,123.6,22.86
49RaMDTUepDC,Vn6XlwF68h2V,delivered,2017-05-01 10:30:43,2017-05-01 10:42:46,2017-05-08 07:42:07,2017-05-23,wVhzlFIJlL8L,e8aP0M3bseJB,692.0,9.81
C2RMEtny3aGO,z5QX9d2FUUtF,delivered,2017-12-23 22:16:16,2017-12-23 22:28:47,2018-01-03 16:48:40,2018-01-19,QLPcgveH9M4T,ruq0u2ZpAMDr,358.8,90.06
cTlfIRIcaYjB,qYKlQYt1POTn,delivered,2018-03-21 15:16:55,2018-03-21 15:30:30,2018-03-29 09:59:33,2018-04-03,6iMpPjQUWiUq,yGbPyLPc8PmT,193.25,16.53
wvXxiKhRLcwT,aFRUZVS4PnLP,delivered,2018-06-01 19:08:41,2018-06-01 19:31:26,2018-06-15 00:05:57,2018-07-19,guZzyMbU4uiw,pfCZGQecpmVw,17.99,47.29
9oaaTjqOpcIf,9zMEpsdKT3xE,delivered,2017-10-25 18:15:00,2017-10-25 18:29:01,2017-11-07 17:57:42,2017-11-21,FkDNIFiX19cI,8rHUnSQeQcMj,26.85,24.44
281gvSTXrb9x,Is3SDxwpeEWU,delivered,2017-07-20 08:16:38,2017-07-21 02:55:33,2017-08-04 20:02:56,2017-08-17,DPVy4IkVEwAX,CKIfcCixDvFV,15.19,9.84
aSjxUCuCSL7e,IQ07wcXbMW2z,delivered,2017-07-08 13:19:35,2017-07-08 13:30:17,2017-07-18 19:58:39,2017-07-28,H8ATee0sqUOh,y1C1H4HpmiXU,14.35,9.13
5cOwFKmRettd,Y0KOyKsn17YC,delivered,2018-06-24 22:49:54,2018-06-24 23:17:55,2018-06-27 12:51:00,2018-08-02,g0vcxv6nESHb,4cyCNWR4vh3z,42.89,52.83
BdLZUoEk0MGG,5nel3QF00XBq,delivered,2017-08-27 09:12:42,2017-08-27 09:25:09,2017-09-08 15:54:48,2017-09-25,QAGgUKg2x09T,3cqSxyYyqpx6,128.99,29.23
5o8SIr0POGAq,E2hHf2LAHK2W,delivered,2018-07-22 14:46:48,2018-07-23 12:32:13,2018-07-25 16:16:31,2018-07-31,c23LLqC8aemh,Q4lnHFw86sJd,231.27,40.5
7wH2ScrhoqSd,oxaDSv0hgPxR,delivered,2018-05-18 08:12:01,2018-05-18 08:36:40,2018-06-06 13:48:52,2018-06-12,QKVgBOVq6rlq,6ywUQmf7ylJv,48.09,9.32
NOrDPMM3GygK,K8g2JIhmKzdN,delivered,2018-05-10 13:09:26,2018-05-10 13:35:49,2018-05-18 19:05:10,2018-05-25,OB2wfiEeDTZA,Ut4TYHjqVpOf,124.89,6.77
esat8XcqusaD,1L6k6xbppDWC,delivered,2018-01-05 23:45:23,2018-01-05 23:54:42,2018-01-23 18:59:48,2018-02-14,raeoGi7lSKIv,V3iKL8r9W9NR,35.79,47.55
J6CXRErgI1ee,APTtLlkbc7J3,delivered,2018-02-04 20:24:34,2018-02-04 20:35:32,2018-02-19 21:51:08,2018-03-05,WUiBVushf6Mf,W4vKCv0p63wK,100.0,4.85
eS6OLCrLylsi,rTs7HeeM6GAP,delivered,2017-10-31 23:50:58,2017-11-01 00:05:57,2017-11-30 19:26:43,2017-12-04,3dfo7oQy4TM8,I1KaXOk6zY8x,889.9,24.78
ByTdrsfOMAfV,TtJx56TOLAdf,delivered,2017-11-28 12:58:32,2017-11-29 02:16:49,2017-12-11 20:33:02,2017-12-26,rApTYYas1Zfm,y58cZren4xNt,849.5,59.98
HqrJN1sx1hnT,DEdt6mXbarLe,delivered,2018-02-06 17:44:57,2018-02-06 17:55:32,2018-02-20 18:03:46,2018-03-12,NuLfO8yFsWmP,9I5hboJXGNtG,107.63,3.4
Q7Cb2XsUARrv,bpcClHvZevBI,delivered,2017-06-20 14:18:31,2017-06-20 14:30:21,2017-06-28 13:19:31,2017-07-12,j9egx2F0cpzs,mo1wzBfzum32,749.9,16.45
saWS4VII5z12,SCnu9DS1W86N,delivered,2018-02-27 12:23:58,2018-03-01 02:55:32,2018-03-09 22:56:40,2018-03-28,HPOCq8vZi22U,EGW4UK5bOeEZ,44.6,6.81
1ZelRgrNuo2h,SFvINMq66xlt,delivered,2017-08-20 19:20:05,2017-08-21 19:25:38,2017-08-29 17:16:06,2017-09-20,SRT6nggjSWOh,yxfgQLIrpHFD,11.97,36.97
V7BXpAfcPIJk,xYIMjZ63Yqi2,delivered,2017-09-16 16:01:47,2017-09-16 16:10:11,2017-10-05 16:09:29,2017-10-17,rHSTHjYFnJS8,g6AdzghqF6DD,318.33,21.16
irocKPf0eOfu,AShXqF6XoIe1,delivered,2018-06-15 10:58:15,2018-06-15 11:22:37,2018-06-25 23:41:54,2018-07-13,uxdyBzsEist4,yGbPyLPc8PmT,135.0,50.91
2r1YBlxNfXSP,QlfwpGJ2fVqo,delivered,2017-10-29 20:51:29,2017-10-29 21:05:38,2017-11-13 20:30:07,2017-11-21,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,46.76
yGqsP1PXAxwJ,qmUf2ICGsT5J,delivered,2017-06-17 15:15:38,2017-06-17 15:42:40,2017-06-22 16:21:59,2017-06-30,gCcVSdlEOuof,Djfhy4pnkKOC,188.8,46.72
EAuIg8lAAK80,Sq5lh50cM4gT,delivered,2018-01-06 05:15:19,2018-01-09 07:19:36,2018-01-17 20:56:22,2018-02-06,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,41.75
zEghmhAauL1h,Y4iWg6j897u2,delivered,2018-05-10 11:28:36,2018-05-10 11:51:48,2018-05-16 12:53:08,2018-05-30,2RxPIb6Sjlm1,V74ci3dl1Npa,222.98,51.39
3FHSpUANepei,cYzY4hEboF5A,delivered,2017-11-23 20:30:52,2017-11-24 10:31:10,2017-12-13 20:19:35,2017-12-19,kbqFsnPIIBjs,kuf0AKEb35Ae,366.4,72.87
aWmf8brwUp3C,F1dZ8pkb48n5,delivered,2018-07-16 16:24:16,2018-07-16 16:55:21,2018-07-30 23:42:31,2018-08-13,c4z68aChsoax,NFUo7mzHc8co,100.0,10.35
qHf8WbqXy7mB,0WcYk8Th8r66,delivered,2017-11-23 20:30:52,2017-11-24 10:31:10,2017-12-13 20:19:35,2017-12-19,kbqFsnPIIBjs,kuf0AKEb35Ae,366.4,72.87
2S1qMKyUmqM2,R5cneD6O2iK5,delivered,2018-04-28 17:47:58,2018-04-28 18:14:33,2018-05-10 00:37:05,2018-05-24,NKwegDeidMNq,n8bg8T464bPn,168.98,36.75
di3SWK88Cw0N,Gu7MdkCix3IY,delivered,2018-02-10 14:13:17,2018-02-10 14:27:41,2018-03-05 18:33:15,2018-03-09,82DpsHGTLkGB,coi9xkdo66JI,38.94,29.68
FaTp8qZKdD5O,8ekX1Kn6BY6u,delivered,2017-09-28 18:59:53,2017-09-28 19:14:11,2017-10-16 21:08:07,2017-10-27,pIsDRb4xbzyD,GwHrbZ3UqSSL,106.74,27.02
ztBJlk384K5i,7PIynRDMYZvX,delivered,2018-05-15 15:11:58,2018-05-15 15:35:02,2018-06-06 14:16:44,2018-06-05,7grztYpCkySJ,K0qPVGdA91KO,161.0,41.82
pGuwkOV4nv29,djBdHTKOW1KT,delivered,2017-04-17 19:32:46,2017-04-17 19:45:11,2017-04-21 11:24:32,2017-05-08,olI4EgoVKFbk,2jTASjIU2rIf,170.7,55.54
DUmQQ0fM6oQj,6c0zfB55lYeu,delivered,2018-08-08 11:30:30,2018-08-08 11:45:23,2018-08-13 22:41:59,2018-08-16,UUcKekhTuImv,WG2pVERAEzeW,234.83,48.58
M4X6UR8Sqkrs,iDUkibphi8hI,delivered,2017-03-31 21:18:25,2017-04-01 10:02:32,2017-04-10 06:23:49,2017-04-26,idE0uVGQwysz,QgSPgHi2XQs8,76.6,2.46
Cu3FeBNABhGj,UfYjblIKhpkH,delivered,2017-11-29 09:23:47,2017-11-29 09:39:10,2017-12-11 23:30:42,2017-12-22,smAsM5l7gSXP,Uhxp4jLBVzJq,128.99,50.5
